Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt
6920,0.2081,-2.0612,9.7686,-3.6611,-1.5101,0.4587,14.6738,4.5535,-30.8076
6928,0.1872,-2.0242,9.7847,-4.1904,-2.1734,-0.2114,14.7118,4.4618,-30.7580
6936,0.1117,-2.0458,9.6781,-4.3232,-1.5624,-1.3614,14.7482,4.3706,-30.7077
6944,0.0767,-2.1788,9.6824,-4.4556,-1.4448,-1.4372,14.7829,4.2800,-30.6565
6952,0.1225,-2.1252,9.7113,-3.6995,-1.1803,-1.6484,14.8287,4.1748,-30.5807
6960,0.0190,-1.9195,9.4053,-4.5071,-1.5567,-2.4050,14.8727,4.0703,-30.5044
6968,0.1140,-1.8240,9.5239,-4.7888,-1.5807,-2.9711,14.9381,3.9617,-30.4102
6976,0.1147,-1.7831,9.5364,-4.5061,-1.7769,-2.2246,15.0017,3.8539,-30.3157
6984,0.1683,-1.6815,9.4876,-4.3692,-1.3859,-2.6413,15.0736,3.7350,-30.2114
6992,0.2322,-1.6228,9.6052,-4.4675,-1.3640,-2.1038,15.1610,3.6092,-30.0974
7000,0.2094,-1.4075,9.5512,-4.3003,-1.4097,-1.3658,15.2472,3.4697,-29.9685
7008,0.2434,-1.2423,9.5858,-4.3430,-1.5708,0.0199,15.3447,3.3312,-29.8318
7016,0.2032,-1.3606,9.6771,-4.6958,-1.3328,1.3183,15.4401,3.1940,-29.6953
7024,0.1230,-1.4813,9.6104,-4.4679,-0.2199,1.7600,15.5367,3.0370,-29.5410
7032,0.0660,-1.7956,9.5878,-4.1379,0.0844,2.4623,15.6313,2.8815,-29.3869
7040,-0.0572,-2.0640,9.5173,-3.8784,-0.3180,2.7393,15.7317,2.7074,-29.2224
7048,-0.0952,-2.1611,9.4603,-3.2649,-0.2895,4.9108,15.8301,2.5349,-29.0582
7056,-0.1274,-2.4216,9.5235,-2.9982,-0.6729,6.2140,15.9265,2.3641,-28.8943
7064,-0.1902,-2.5717,9.6263,-2.5912,-0.3941,7.9908,16.0280,2.1743,-28.7148
7072,-0.3072,-2.8865,9.6801,-2.5007,-0.1863,10.1166,16.1275,1.9864,-28.5359
7080,-0.3056,-3.1864,9.7101,-2.5634,-0.0862,12.4775,16.2251,1.7904,-28.3446
7088,-0.2102,-3.2319,9.7404,-2.7754,-0.0918,14.9537,16.3208,1.5964,-28.1539
7096,-0.0944,-3.1063,9.6900,-2.7755,0.0549,16.9271,16.4042,1.3960,-27.9684
7104,0.0041,-3.2168,9.7437,-2.7462,0.1284,18.0701,16.4942,1.1946,-27.7790
7112,0.1283,-3.1678,9.7458,-2.5822,0.1748,19.0111,16.5786,0.9952,-27.5866
7120,0.1582,-3.2496,9.7509,-2.4067,0.2324,19.1643,16.6644,0.7887,-27.3919
7128,-0.0320,-4.0165,9.6584,-2.2096,0.1462,18.6789,16.7485,0.5843,-27.1979
7136,-0.0680,-4.1602,9.6869,-2.2504,0.1438,18.2867,16.8279,0.3871,-26.9951
7144,0.0093,-3.9909,9.7080,-2.1961,0.1521,18.5782,16.9058,0.1919,-26.7931
7152,0.5999,-4.0628,9.6780,-2.1814,0.0534,19.5984,16.9829,-0.0044,-26.5949
7160,1.0227,-3.9538,9.7014,-1.9995,-0.1343,22.0006,17.0584,-0.1989,-26.3975
7168,1.4594,-4.0310,9.7016,-2.2708,-0.1138,24.3377,17.1324,-0.3914,-26.2009
7176,2.1589,-4.1014,10.1254,-2.4956,-0.4808,26.6419,17.1983,-0.5799,-26.0140
7184,2.8406,-4.1778,10.0875,-2.3079,-0.2958,28.2401,17.2533,-0.7556,-25.8292
7192,3.8465,-4.1535,9.9868,-2.1497,-0.6816,29.8030,17.2917,-0.9195,-25.6408
7200,4.9894,-4.0610,9.9211,-2.7265,-1.5518,30.6363,17.3195,-1.0752,-25.4633
7208,6.2122,-3.9781,10.0507,-2.0060,-0.7387,31.4757,17.3463,-1.2294,-25.2865
7216,7.2958,-3.4686,10.0099,-2.6397,0.5589,30.8119,17.3532,-1.3721,-25.1234
7224,8.5261,-2.7521,10.1666,-2.8457,0.1038,31.5903,17.3383,-1.5082,-24.9666
7232,8.4704,-0.0325,10.4250,-4.8667,0.2365,26.8762,17.3056,-1.6323,-24.8124
7240,9.3921,1.7178,11.4983,-14.1191,-0.2552,13.4724,17.2514,-1.7544,-24.6667
7248,11.7220,-0.3352,9.4222,-12.1698,-0.6614,3.8253,17.1969,-1.8752,-24.5214
7256,11.1046,2.1486,10.6570,-11.8390,-0.3565,-3.5225,17.1420,-1.9949,-24.3766
7264,12.8211,0.2232,9.8133,-9.7174,0.2924,-8.1037,17.0440,-2.1084,-24.2315
7272,14.7724,-0.4472,8.9406,-2.3873,-0.2178,-11.0313,16.9460,-2.2207,-24.0869
7280,10.9191,-3.5696,9.6855,-2.2017,-0.8043,-16.8494,16.8480,-2.3319,-23.9427
7288,11.3200,-4.6572,9.6353,-0.9068,1.7735,-13.7813,16.7407,-2.4173,-23.8229
7296,10.6916,-4.6871,9.2583,-0.7433,2.4839,-10.9726,16.6349,-2.4969,-23.6817
7304,10.4582,-2.4526,8.8888,-2.9228,3.0325,-13.6627,16.5150,-2.5631,-23.5395
