Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt
7056,-0.2075,0.0663,9.9809,-0.7947,0.6734,0.9162,-2.4024,-24.6805,-15.7981
7064,-0.1151,-0.0057,9.9770,-0.8035,1.2716,0.6994,-2.4285,-24.5995,-15.7438
7072,-0.1280,-0.0508,10.0490,-0.9133,0.8782,0.7881,-2.4527,-24.5188,-15.6897
7080,-0.0341,-0.0789,10.1188,-1.0876,0.5981,0.6116,-2.4774,-24.4331,-15.6351
7088,-0.1053,-0.0610,10.0193,-0.0783,-0.1951,-0.2532,-2.5017,-24.3478,-15.5807
7096,-0.1110,-0.0653,10.0509,0.0016,-0.3830,-0.0322,-2.5257,-24.2629,-15.5265
7104,0.0137,-0.0491,10.0949,0.2672,-0.6826,0.2245,-2.5494,-24.1858,-15.4815
7112,0.0359,-0.0997,10.0875,0.5746,-0.5745,0.5179,-2.5728,-24.1091,-15.4367
7120,0.0158,-0.0197,10.1208,0.5513,-0.6311,0.8199,-2.5959,-24.0274,-15.3831
7128,-0.0301,0.0021,10.1062,0.6943,-0.4266,1.3379,-2.6201,-23.9461,-15.3371
7136,-0.0169,0.0128,10.1455,1.0950,-0.0924,1.3027,-2.6441,-23.8651,-15.2913
7144,0.0264,0.0174,10.1478,0.5929,-0.1914,1.0023,-2.6729,-23.7889,-15.2412
7152,-0.0019,0.0193,10.1293,0.8087,-0.4514,0.6777,-2.6977,-23.7189,-15.1854
7160,0.0063,0.0433,10.1003,0.7324,0.2226,0.4660,-2.7199,-23.6491,-15.1335
7168,-0.0469,0.0123,9.9780,0.2408,0.5177,0.6209,-2.7484,-23.5766,-15.0826
7176,-0.1274,0.0338,9.8983,0.3041,0.1307,-0.1109,-2.7765,-23.5044,-15.0318
7184,-0.0931,0.0205,9.8567,0.0952,0.1019,-0.1655,-2.8000,-23.4427,-14.9791
7192,-0.0654,-0.0376,9.8135,-0.1445,-0.1149,-0.5723,-2.8274,-23.3651,-14.9237
7200,-0.1122,-0.0737,9.7467,0.0582,-0.0183,-1.1133,-2.8545,-23.2877,-14.8685
7208,-0.0744,-0.1748,9.7054,0.1774,0.0074,-0.8441,-2.8719,-23.2273,-14.8222
7216,-0.1595,-0.2247,9.6484,0.7901,0.1200,-0.7279,-2.8890,-23.1670,-14.7761
7224,-0.1569,-0.2235,9.6037,1.1279,-0.7430,-0.1101,-2.9059,-23.1068,-14.7301
7232,-0.1700,-0.1012,9.6165,1.0510,-1.0829,0.1553,-2.9290,-23.0367,-14.6786
7240,-0.1540,-0.1459,9.7246,0.8628,-1.0053,0.9344,-2.9560,-22.9698,-14.6280
7248,0.0053,-0.1498,9.7606,1.1069,-1.1844,1.3435,-2.9806,-22.9094,-14.5748
7256,-0.0843,-0.2017,9.7015,1.2975,-1.3903,1.0147,-3.0049,-22.8492,-14.5217
